11,201711179027.1,[发明],一种电子废弃物线上公益回收方法,http://www2.soopat.com/Patent/201711179027,天津科技大学,摘要:本发明涉及一种电子废弃物线上公益回收方法，其技术特点在于包括以下步骤：步骤1、将电子废弃物细分为五类，每一件电子废弃物都对应着相应的回收积分值；步骤2、用户登录在线回收的手机APP进行电子废弃物回收下单，平台自动通知快递上门回收；步骤3、快递上门回收后将电子废弃物放到快递点公益回收绿箱，通过回收平台发送确认通知并为用户增加相应积分；步骤4、由回收公司派出回收车到公益回收绿箱进行回收处理；步骤5、用户根据领取的回收积分，可用来兑换社区福利。本发明将电子废弃物线上公益回收方法将公益与环保结合，使电子废弃物回收工作最大可能的遍及所有电子废弃物回收种类以及将回收工作发展到最大利益化、公益化。
12,201511015254.1;105598130B,[发明授权],一种电厂固体废弃物处理方法,http://www2.soopat.com/Patent/201511015254?lx=FMSQ,南京楚卿电子科技有限公司,摘要:本发明公开了一种电厂固体废弃物处理方法，利用电厂固体废弃物处理装置，包括以下步骤：1）、利用拉模机将电厂固体废弃物进行粉碎，并在其中加水；2）、利用吹风机将电厂固体废弃物的粉末吹至袋子中；3）、当袋子中具有需要数量的粉末后，利用上模板和下模板的组合将袋子和粉末压成需要的形状即可。本发明的电厂固体废弃物处理方法能够对固体废弃物进行有效处理，通过拉模机将固体废弃物粉碎，然后利用吹风机将粉末均匀的吹至袋子中，然后利用上模板和下模板的组合将袋子与袋子中的固体废弃物粉末压实在一起，可以更有效地将固体废弃物进行处理，解决现有技术中固体废弃物难以处理的缺陷。
13,201910723061.3,[发明],剪钳剪切废弃物自动收集装置,http://www2.soopat.com/Patent/201910723061,苏州赛至博电子科技有限公司,地址：215000 江苏省苏州市虎丘区赛格电子市场2D43摘要:本发明提供一种剪钳剪切废弃物自动收集装置，剪切废弃物在剪钳剪切力作用下从位于剪钳钳口正上方的方向控制构件入口飞入并沿贯穿所述方向控制构件内部的上弧形通道飞行，经过上弧形通道顶部弧壁反射后通过方向控制构件出口飞出进入与所述方向控制构件相连的收集构件；其中，方向控制构件出口位于所述方向控制构件右侧面且朝斜下方设置。本发明提供的剪钳剪切废弃物自动收集装置可有效控制剪切废弃物飞行方向使其准确飞入收集机构，提高回收效率，降低了成本。
14,201810503880.2,[发明],一种电子废弃物的处理系统及其应用,http://www2.soopat.com/Patent/201810503880,荆门市格林美新材料有限公司,摘要:本发明公开了一种用于电子废弃物回收的废气处理系统，其包括喷淋吸收装置、除油器、光催化分解器、风机，所述喷淋吸收塔、除油器、光催化分解器、风机通过管路依次连接。本发明针对电子废弃物回收过程中产生的废气含有低沸点组分，又含有高沸点油分的特点，开发了热碱液喷淋吸收+高效除油器除油分+光催化分解的组合废气处理工艺，实现了对电子废弃物回收过程中产生的废气中挥发性有机物更加有效的处理；同时，该系统还具备结构简单、包括的设备成本低以及运行成本低的特点。
15,201910997873.7,[发明],一种利用废弃物制造井盖的方法,http://www2.soopat.com/Patent/201910997873,湖南忠心铸造有限公司,摘要:本发明公开了一种利用废弃物制造井盖的方法。所述利用废弃物制造井盖的方法包括以下步骤：将铸铁铸造废弃物进行粉碎处理，得到颗粒状铸铁铸造废弃物和砂砾状铸铁铸造废弃物；制备表面改性的废弃线路板非金属粉；按重量份配比将颗粒状铸铁铸造废弃物、砂砾状铸铁铸造废弃物、增塑剂、表面改性的废弃线路板非金属粉、石膏、环氧树脂、水泥，混合，制备熔融状态的原料；将熔融状态的原料压制成井盖坯件，室温下养护即得到成品井盖。本发明提供一种利用废弃物制造井盖的方法，既节约了资源，又避免了铸造废弃物堆积造成的环境污染，并且解决了电子废弃物处理中使有机材料白白浪费的问题，绿色环保。
16,201810932915.4,[发明],一种电子废弃物回收用多级粉碎装置,http://www2.soopat.com/Patent/201810932915,苏州仁尔必思电子科技有限公司,摘要:本发明公开了一种电子废弃物回收用多级粉碎装置，包括箱体，所述箱体侧壁上设有进料斗，进料斗内设有预粉碎机构，所述预粉碎机构包括粉碎辊、第一电机和齿轮，箱体内腔上部设有二级粉碎机构，所述二级粉碎机构包括曲轴、轴套、连接杆、活动杆、粉碎板和传送带机构，箱体内腔底部设有三级粉碎机构，所述三级粉碎机构包括绞龙、转轴、螺旋叶片和粉碎柱，本发明设有预粉碎机构、二级粉碎机构和三级粉碎机构，预粉碎后进行多次反复粉碎，通过多个螺旋叶片不断将出料管输送的同时进行三级粉碎，进一步使电子废弃物充分粉碎，提高了粉碎效率，同时，可以连续不断的进行粉碎，粉碎数量大，效果好。
17,201810920028.5,[发明],一种有机固体废弃物处理方法,http://www2.soopat.com/Patent/201810920028,肖成美,地址：310018 浙江省杭州市经开区白杨街道2号大街1158号杭州电子科技大学摘要:本发明属于废弃物处理技术领域，具体的说是一种有机固体废弃物处理方法，该方法包括如下步骤：将有机固体废弃物投入到废弃物处理装置中进行粉碎以及水分过滤；有机固体废弃物完成粉碎和过滤后，将得到了固体废弃物放入厌氧水解酸化反应器中，加入微生物菌剂，进行厌氧水解酸化处理，检测PH值，直至PH值不再降低，即完成酸化处理；将完成酸化处理的物料投入好氧反应器中进行好氧堆肥处理，得到腐熟堆肥。本发明一方面降低了单纯好氧处理的能耗、缩短了周期，同时减少了氨氮的流失、提高了肥效。
18,201810920203.0,[发明],一种城市固体废弃物处理装置,http://www2.soopat.com/Patent/201810920203,肖成美,地址：310018 浙江省杭州市经开区白杨街道2号大街1158号杭州电子科技大学摘要:本发明属于废弃物处理技术领域，具体的说是一种城市固体废弃物处理装置，包括筒体；还包括一号驱动单元、二号驱动单元、粉碎轮、研磨单元和过滤单元。通过钢球、上磨盘、下磨盘、一号套筒、二号套筒和二号盘间的相互配合，使得固体废弃物在碰撞力和旋转力的作用下进行研磨，从而提高了固体废弃物的研磨效率和效果；同时通过过滤球和一号气囊间的相互配合，一方面，可根据需要控制研磨后固体废弃物的大小，从而提高了装置的实用性；另一方面，过滤球的吸气和鼓气中，对上磨盘进行缓冲，使得上磨盘稳定的与下磨盘配合进行研磨，从而提高了固体废弃物的研磨效率。
19,201710718398.6,[发明],一种流体废弃物收集装置,http://www2.soopat.com/Patent/201710718398,芜湖扬宇机电技术开发有限公司,地址：241000 安徽省芜湖市鸠江区经济开发区万春中路(鸠江电子产业园)综合楼602室摘要:本发明公开了一种流体废弃物收集装置，包括装置本体，所述装置本体由设置在装置本体顶部的上盖、设置在装置本体底部的万向轮和设置在装置本体一侧的RIAATL电控箱构成，所述RIAATL电控箱的一侧设有电源线，且所述电源线与RIAATL电控箱电性连接，该种流体废弃物收集装置，设置有报警器和位移传感器，所以当收集的流体废弃物达到一定高度后报警器就会响起，起到提示作用，也设置有过滤网，可以将流体废弃物中的杂质进行过滤，还设置有置物栏，可以用来放置清洗液，当流体废弃物收集装置需要清洗时就比较方便，最后还设置有振动机，当要放出流体废弃物时，振动机就会工作使流体下滑的顺畅，在未来势必具有广泛的使用前景。
20,201810920026.6,[发明],一种有机固体废弃物处理装置,http://www2.soopat.com/Patent/201810920026,肖成美,地址：310018 浙江省杭州市经开区白杨街道2号大街1158号杭州电子科技大学摘要:本发明属于废弃物处理技术领域，具体的说是一种有机固体废弃物处理装置，包括处理箱、粉碎单元、滤网和收集箱，处理箱顶部设置进料口，处理箱侧壁上设置出料口，有机固体废弃物通过进料口进入处理箱内；粉碎单元设置于处理箱内部，粉碎单元用于对进入处理箱的有机固体废弃物进行粉碎；滤网设置在处理箱内部，滤网位于粉碎单元下方，滤网用于对粉碎后的有机废弃物进行水分过滤，过滤后的废弃物经出料口排出处理箱；收集箱位于处理箱一侧，收集箱与处理箱的出料口相连，过滤后的废弃物经出料口排出后进入收集箱，便于后续的回收。本发明提高了粉碎的效率和粉碎的效果，减少了中间的环节，提高了废弃物处理的效率。
21,201710330782.9;106984377B,[发明授权],一种文化传媒用废弃物料处理装置,http://www2.soopat.com/Patent/201710330782?lx=FMSQ,新昌县皇骐电子科技有限公司,摘要:本发明涉及一种文化传媒用物料处理装置，尤其涉及一种文化传媒用废弃物料处理装置。本发明要解决的技术问题是提供一种能够对废弃物料进行破碎处理、能够减少废弃物料的占用空间、能够降低工人的劳动强度、能够提高破碎效率的文化传媒用废弃物料处理装置。为了解决上述技术问题，本发明提供了这样一种文化传媒用废弃物料处理装置，包括有底座等；底座的顶部通过螺栓连接有n形板，n形板内侧的底座顶部通过螺栓连接有收集框，n形板内的中部设有旋转装置，旋转装置上连接有网框，网框上方的n形板内设有第一处理装置。本发明通过第一处理装置和第二处理装置能够快速对废弃物料进行破碎处理。
22,201410606766.4;104307853B,[发明授权],一种电子废弃物回收装置,http://www2.soopat.com/Patent/201410606766?lx=FMSQ,广东丰裕环保科技股份有限公司,摘要:本发明公开了一种电子废弃物回收装置，包括支架、隔热箱、传送机构、热风循环管道和热风装置；所述隔热箱设置在该支架上，所述隔热箱相对两端设有开口，该传送机构设置在支架上且通过该开口贯穿所述隔热箱；所述隔热箱上设有出风口和进风口，该进风口和出风口可分别设置在该隔热箱的上下两端或相隔较远的两端，所述热风循环管道与所述进风口和出风口相连接，所述热风装置设置在热风循环管道内并产生热风。相比于现有技术，本发明通过热风对电子废弃物直接加热，加热效率高、更加的节能环保，分离速度快，效率高，可进行大批量废弃物的回收处理。同时相对于水煮电子废弃物的方法，本发明热风可在装置中循环利用，大大节省了资源。
23,201410606766.4,[发明],一种电子废弃物回收装置,http://www2.soopat.com/Patent/201410606766,四会市丰裕塑胶有限公司,摘要:本发明公开了一种电子废弃物回收装置，包括支架、隔热箱、传送机构、热风循环管道和热风装置；所述隔热箱设置在该支架上，所述隔热箱相对两端设有开口，该传送机构设置在支架上且通过该开口贯穿所述隔热箱；所述隔热箱上设有出风口和进风口，该进风口和出风口可分别设置在该隔热箱的上下两端或相隔较远的两端，所述热风循环管道与所述进风口和出风口相连接，所述热风装置设置在热风循环管道内并产生热风。相比于现有技术，本发明通过热风对电子废弃物直接加热，加热效率高、更加的节能环保，分离速度快，效率高，可进行大批量废弃物的回收处理。同时相对于水煮电子废弃物的方法，本发明热风可在装置中循环利用，大大节省了资源。
24,201811411917.5,[发明],餐食废弃物和添加料混合去污装置,http://www2.soopat.com/Patent/201811411917,西安慧博习兆信息技术有限公司,摘要:餐食废弃物和添加料混合去污装置，去污装置本体；添加料仓；凝固料仓；粉碎仓；压缩仓；成型与真空包装仓；能够将去污过程生成的、附着了去污者可信标识的质量数据码电子信息与餐食废弃物管理系统网络进行可信交互的、包含操作面板、打印装置、混合去污控制器的互联网装置。分布在不同地点的餐食废弃物处理装置能实时地将处理信息上传至餐食废弃物去污互联网系统，为整个城市餐食废弃物信息统计提供了可靠的支撑，也能使环保政策的制定更加科学、有效。
25,201811081842.9,[发明],一种生物医药废弃物回收装置,http://www2.soopat.com/Patent/201811081842,郑州光之源电子科技有限公司,摘要:本发明公开了一种生物医药废弃物回收装置，包括箱体，所述箱体的背面固定连接有消毒水箱，所述消毒水箱的顶部固定连接有水泵，所述水泵的背面连通有吸水管，所述吸水管远离水泵的一端贯穿至消毒水箱的内腔。本发明通过设置箱体、消毒水箱、水泵、吸水管、出水管、输送管、连接管、竖管、喷头、感应器、紫外线灭菌灯、挡板、电动伸缩杆、收集箱、底座、防滑垫、安装块、固定块、箱门、投放管、投放口和杀菌箱的相互配合，达到了杀菌的作用，且具有收集废弃物功能的优点，解决了现有的生物医药废弃物回收装置，不具备杀菌的作用，且不具有收集废弃物功能的问题，提高了生物医药废弃物回收装置的实用性。
26,201811521947.1,[发明],一种易燃废弃物燃烧处理装置,http://www2.soopat.com/Patent/201811521947,中国电子科技集团公司第十三研究所,摘要:本发明提供一种易燃废弃物燃烧处理装置，属于环保设备技术领域，采用的技术方案是一种易燃废弃物燃烧处理装置，包括设有填料口的压力容器及配套的供氧系统，所述压力容器腔内设有燃烧系统、燃烧物吸收池及吸收液补给系统，所述燃烧物吸收池底端设有排放口，压力容器腔体外还设有循环水冷系统。有益效果是本易燃废弃物燃烧处理装置能够高效、快速处理废磷、含磷废弃物等易燃废弃物，实现零废气排放处理、速度可控处理；运行稳定、易于控制，可以在线添加待处理物及碱性溶液，在线排放，实现了连续化作业；设备占地面积小、结构简单、易于操作和控制，进一步改进的方案中实现了自动化控制，成本低，产业化应用价值高。
27,201810567004.6,[发明],一种清洁型农林废弃物气化设备,http://www2.soopat.com/Patent/201810567004,深圳市安思科电子科技有限公司,摘要:本发明涉及一种清洁型农林废弃物气化设备，包括主体和进料口，主体内设有存储箱、阀门、气化箱、抖动机构、除尘机构和粉碎机构，除尘机构包括冷却单元和混合单元，混合单元包括第一电机、除尘箱和若干浆叶，粉碎机构包括移动单元和挤压单元，挤压单元包括第二电机、粉碎箱和两个第三齿轮，该清洁型农林废弃物气化设备，通过除尘机构，该农林废弃物气化设备能够对生产出的可燃气体进行除尘处理，防止该农林废弃物气化设备生产出的可燃气体的品质较差，避免存储该可燃气体的存储装置堵塞，不仅如此，通过粉碎机构，该农林废弃物气化设备能够收集残渣，并将残渣粉碎，便于残渣的后续运输和利用。
28,201910406232.X,[发明],一种深井放射性废弃物回取装置,http://www2.soopat.com/Patent/201910406232,成都南方电子仪表有限公司,摘要:本发明涉及放射性废弃物回取领域，公开了一种深井放射性废弃物回取装置，包括升降装置，升降装置的下方设有液压支撑系统，液压支撑系统包括固定架，固定架外侧设有伸缩机构，固定架上固定有第一伸缩装置，第一伸缩装置的伸缩端铰接在伸缩机构上；液压支撑系统上设有吊篮提升倒料系统和夹持剪裁机构。本发明可实现增强发射性废物回收效率目的，在发射性废物回收时，降低回取装置的晃动，避免废物难以准确的放入回收钢桶内，可更为有效回收放射性废弃物。
29,201710192797.3,[发明],一种电子废弃物热解炉,http://www2.soopat.com/Patent/201710192797,中南大学,摘要:本发明公开了一种电子废弃物热解炉，其包括热解炉炉体、燃烧系统、传送系统和电气控制系统；所述热解炉炉体为卧式，所述热解炉炉体的炉头设有进料口，炉尾设有出料口，炉头至炉尾之间区域依次分为预热段、热解段、保温段和冷却段；所述热解炉炉体底部设有封闭热解炉炉体加热托板；所述传送系统包括环形皮带和拖轮组，所述环形皮带的两端架设在拖轮组上，上行部分架设在加热托板上；所述燃烧系统设置在热解炉炉体的热解段和保温段的正下方；该电子废弃物热解炉具有低碳高效、密封性能好、可自动连续处理，特别适用于电子废弃物处理。
30,201811523615.7,[发明],一种用于固体废弃物处理的撕碎机,http://www2.soopat.com/Patent/201811523615,南京楚卿电子科技有限公司,摘要:本发明涉及固体废弃物处理技术领域，尤其为一种用于固体废弃物处理的撕碎机，包括撕碎区，铁棒撕碎区的两侧安装有大电机，铁棒大电机的下方设置有支架台，铁棒支架台的下方焊接有横杆，铁棒横杆的下方连接有分离框，铁棒分离框的正下方设置有电磁装置；本发明在撕碎区下方设有的分离框和电磁装置，当被撕碎的废弃物落入分离框中后，通过启动小电机和接通电磁铁，使电磁铁随着移动台左右往复移动，从而对分离框内的金属吸引左右移动，当移动台两端的拨动柱拨动底座两端的双控开关后，电磁铁断电失去磁性，此时金属便沿着下滑板滑至底板中，此电磁装置分离金属彻底快捷，省时省工，使人员不用吸入废弃物气味，有利于身体健康。
31,201910736912.8,[发明],全自动固体废弃物压缩封装机,http://www2.soopat.com/Patent/201910736912,西安长峰机电研究所,地址：710065 陕西省西安市雁塔区电子一路90号摘要:本发明提供了一种全自动固体废弃物压缩封装机，包括压盘驱动缸、机架、压盘、卷边工作台、回转滑台、滑轨和桶盖进给机构，回转滑台用于安放包装桶，能够沿滑轨移动，能够在水平面转动；桶盖进给机构将存储的桶盖推送到包装桶上开口处；压盘驱动缸安装在机架上，驱动压盘上下移动，当回转滑台带动未加盖的包装桶进入机架下方时对桶内废弃物进行压缩；当回转滑台带动加盖后的包装桶进入机架下方时对桶盖进行下压；卷边工作台对桶盖进行卷边。本发明能够降低操作人员劳动强度，提高工作效率和正品率，减小人员风险。
32,201810630501.6,[发明],医疗废弃物监控管理系统,http://www2.soopat.com/Patent/201810630501,张淏瑞,摘要:本发明公开了一种医疗废弃物监控管理系统，包括：箱体，其分隔为多个用于盛放不同类别医疗废弃物的隔室，第一监控组件分别设置在各科室内，采集并发送科室每日产生医疗废弃物的重量数据；第二监控组件设置在隔室内采集所述隔室内医疗废弃物的类别，报警器；控制终端与第一监控组件、第二监控组件以及报警器通讯连接，本发明通过第一监控组件、第二控组件和报警器的相互配合及监控信息获取的无缝对接，有效减少医疗废弃物监控死角，对医疗废弃物的重量及分类丢弃进行有效追踪，有效避免医疗用品的随意浪费及变卖的安全隐患。
33,201930092904.5,[外观],公益废弃物回收机,http://www2.soopat.com/Patent/201930092904,王浩,地址：211167 江苏省南京市江宁区南京晓庄学院电子工程学院通信工程班摘要:1．本外观设计产品的名称：公益废弃物回收机。;2．本外观设计产品的用途：本外观设计产品用于回收储存可回收利用的废弃物。;3．本外观设计产品的设计要点：在于形状。;4．最能表明本外观设计设计要点的图片或照片：立体图。
34,201410227721.6;104028536B,[发明授权],废弃物减量方法,http://www2.soopat.com/Patent/201410227721?lx=FMSQ,上海展华电子有限公司,摘要:本发明涉及电子信息印刷线路板领域的减少废弃物的方法。本发明解决了现有高碱性含水膜渣具有强腐蚀性、含水率高、不易焚烧的问题，提供了一种中和、降低含水率后便于焚烧的系统及方法，其技术方案可概括为：酸性废水和高碱性膜渣中和后采用控水系统将其脱水。本发明的有益效果是：可以中和高碱膜渣，并降低含水率，实现膜渣废弃物减重和便于焚烧处理此废弃物，从而节约废弃物处理成本。
35,201821216164.8,[实用新型],一种电子废弃物处理系统,http://www2.soopat.com/Patent/201821216164,江苏长山环保科技有限公司,摘要:本实用新型公开了一种电子废弃物处理系统，旨在提供一种具有通过比重分选机和高压静电分选机分选出带电子元器件和不带电子元器件的废线路板的各种粉尘的处理系统，其技术方案要点是所述拆解机、破碎机、粉碎机、比重分选机和高压静电分选机依次通过管道连接，所述拆解机上设有第一投料口，所述破碎机上设有第二投料口，所述破碎机、粉碎机和比重分选机的出口均与第二布袋除尘器入口相连，所述第二布袋除尘器出口处与高压静电分选机入口相连，所述第二布袋除尘器的另一出口连接有15m高的FQ‑2型第二排气筒。实现了对废线路板的资源化，提高回收率，并避免了对环境的污染。
36,201811112009.6,[发明],一种禽类废弃物的无害处理装置,http://www2.soopat.com/Patent/201811112009,郑州智锦电子科技有限公司,摘要:本发明公开了一种禽类废弃物的无害处理装置，包括主仓体、支撑臂、观察窗和操作按钮，所述主仓体的两侧皆固定安装有支撑臂，所述主仓体的正面从上至下依次安装有操作按钮和观察窗，所述主仓体内部底端的中间处竖向固定安装有隔板，所述隔板右侧的底端安装有第一加热片，所述隔板左侧的主仓体内壁固定安装有第二加热片，所述第二加热片远离隔板一侧的主仓体底端固定安装有出料管，且出料管的底端穿过主仓体延伸至主仓体外侧。该禽类废弃物的无害处理装置体积小巧，结构简单，设计合理，将禽类废弃物固液分离进行发酵，可收集沼液和沼渣作为肥料使用，相较于传统的液渣混合肥料，对农作物使用相应的肥料，也提升了施肥效果，便于推广。
37,201720765929.2,[实用新型],一种电子废弃物的分选装置,http://www2.soopat.com/Patent/201720765929,格林美股份有限公司,摘要:本实用新型涉及一种电子废弃物的分选装置，包括壳体，壳体内从上到下依次设置有一级风选机构、二级静电分选机构和三级重介质分选机构；一级风选机构包括第一传送带和抽风机；二级静电分选机构包括第二传送带、高压静电发生器和分离楔板，高压静电发生器设置在第二传送带出料口斜上方，分离楔板设置在第二传送带和高压静电发生器中点的正下方；三级重介质分选机构包括第三顺时针传送带、第三逆时针传送带、盛有分离液体的金属收集箱和轻质收集箱。本实用新型在电子废弃物拆解和破碎为细微颗粒之后使用，通过三级分选机构有效的分选塑料粉尘、塑料颗粒、玻璃、磁性金属和稀贵金属，其分选效率高、分选效果好，具有很高的环保价值和经济价值。
38,201810323615.6,[发明],一种有机固体废弃物处理装置,http://www2.soopat.com/Patent/201810323615,苏州安弗联科电子科技有限公司,摘要:本发明公开了一种有机固体废弃物处理装置，包括：输送装置、上料装置和粉碎机，所述输送装置与上料装置的一端连接，所述上料装置的另一端与粉碎机连接，所述粉碎机包括粉碎机主体，所述粉碎机主体上端设置有多个消毒喷头，所述粉碎机主体内设置有2个搅拌轴，所述搅拌轴上设置有螺旋破碎刀片，所述搅拌轴下方连接有搅拌电机，所述粉碎机主体内壁上设置有若干个破碎刀片，所述粉碎机主体外侧设置有控制开关。通过上述方式，本发明提供的有机固体废弃物处理装置，可对有机固体废弃物进行充分的粉碎和消毒。
